time_stamp,humidity,temperature,pressure,voc,pm1.0_atm,pm2.5_atm,pm10.0_atm,latitude,longitude
2023-09-10 00:00:00,61.681,88.0,981.396,,0.287,1.619,2.0885,18.34982,-64.95207
2023-09-17 00:00:00,59.306,88.137,982.441,,0.0535,0.16299999999999998,0.2165,18.34982,-64.95207
2023-09-24 00:00:00,57.652,90.747,981.939,,0.027,0.1105,0.1965,18.34982,-64.95207
2023-10-01 00:00:00,69.087,86.386,980.116,,0.635,1.9240000000000002,2.4415,18.34982,-64.95207
2023-10-08 00:00:00,59.711,88.847,982.663,,0.0785,0.327,0.438,18.34982,-64.95207
2023-10-15 00:00:00,61.309,88.05,981.872,,0.1965,0.5860000000000001,0.698,18.34982,-64.95207
2023-10-22 00:00:00,60.96,88.278,979.18,,0.0015,0.0165,0.0435,18.34982,-64.95207
2023-10-29 00:00:00,63.021,86.832,981.745,,0.35050000000000003,1.8014999999999999,2.534,18.34982,-64.95207
2023-11-05 00:00:00,61.376,87.155,982.763,,0.0325,0.42800000000000005,0.6165,18.34982,-64.95207
