time_stamp,humidity,temperature,pressure,voc,pm1.0_atm,pm2.5_atm,pm10.0_atm,latitude,longitude
2023-09-10 00:00:00,49.324,96.002,1010.211,,0.13799999999999998,0.8995,1.4165,17.707975,-64.8672
2023-09-17 00:00:00,51.51,93.73,1010.951,,0.018000000000000002,0.038,0.0665,17.707975,-64.8672
2023-09-24 00:00:00,52.975,93.431,1010.397,,0.0035,0.0155,0.1115,17.707975,-64.8672
2023-10-01 00:00:00,59.505,91.015,1008.826,,0.20400000000000001,0.996,1.5165,17.707975,-64.8672
2023-10-08 00:00:00,54.023,92.538,1011.239,,0.0485,0.2495,0.4015,17.707975,-64.8672
2023-10-15 00:00:00,54.36,92.421,1010.378,,0.014,0.162,0.26749999999999996,17.707975,-64.8672
2023-10-22 00:00:00,57.676,90.587,1007.966,,0.0205,0.0825,0.128,17.707975,-64.8672
2023-10-29 00:00:00,58.826,89.0,1010.295,,0.2995,1.5445,2.8315,17.707975,-64.8672
2023-11-05 00:00:00,61.965,87.691,1011.388,,0.0545,0.42400000000000004,0.7430000000000001,17.707975,-64.8672
