time_stamp,humidity,temperature,pressure,voc,pm1.0_atm,pm2.5_atm,pm10.0_atm,latitude,longitude
2023-09-10 00:00:00,58.278,95.194,1011.558,97.929,3.5629999999999997,4.9925,6.718,17.95649,-66.1662
2023-09-17 00:00:00,58.456,93.459,1012.353,102.385,1.0275,1.5705,2.4930000000000003,17.95649,-66.1662
2023-09-24 00:00:00,59.002,93.99,1011.842,103.23,1.404,2.3105,3.77,17.95649,-66.1662
2023-10-01 00:00:00,60.289,93.913,1010.205,130.497,2.357,3.749,5.6945,17.95649,-66.1662
2023-10-08 00:00:00,58.911,93.247,1012.533,103.609,2.102,3.024,4.2885,17.95649,-66.1662
2023-10-15 00:00:00,60.764,92.91,1011.78,102.57,0.9595,1.6004999999999998,2.684,17.95649,-66.1662
2023-10-22 00:00:00,60.414,92.383,1009.393,147.118,1.2774999999999999,1.9325,2.9045,17.95649,-66.1662
2023-10-29 00:00:00,63.474,90.158,1011.651,124.93,2.121,4.099,7.3565000000000005,17.95649,-66.1662
2023-11-05 00:00:00,63.606,89.915,1012.779,124.081,1.334,2.2815000000000003,3.8805,17.95649,-66.1662
