time_stamp,humidity,temperature,pressure,voc,pm1.0_atm,pm2.5_atm,pm10.0_atm,latitude,longitude
2023-11-05 00:00:00,68.296,83.711,1008.439,,0.9604999999999999,2.1715,2.4699999999999998,18.381107,-65.61782
