time_stamp,humidity,temperature,pressure,voc,pm1.0_atm,pm2.5_atm,pm10.0_atm,latitude,longitude
2023-09-10 00:00:00,56.166,90.568,982.553,,0.28400000000000003,1.572,2.2085,18.337856,-64.719215
2023-09-17 00:00:00,56.711,89.224,983.693,,0.041499999999999995,0.11699999999999999,0.1775,18.337856,-64.719215
2023-09-24 00:00:00,57.811,89.635,983.251,,0.003,0.07200000000000001,0.23149999999999998,18.337856,-64.719215
2023-10-01 00:00:00,63.604,87.713,981.249,,0.46599999999999997,1.629,2.1479999999999997,18.337856,-64.719215
2023-10-08 00:00:00,60.867,87.431,983.892,,0.1775,0.546,0.7430000000000001,18.337856,-64.719215
2023-10-15 00:00:00,62.356,86.941,983.099,,0.22149999999999997,0.744,0.9545,18.337856,-64.719215
2023-10-22 00:00:00,63.039,86.553,980.374,,0.0035,0.0235,0.07200000000000001,18.337856,-64.719215
2023-10-29 00:00:00,65.628,84.971,983.01,,0.401,1.932,3.1420000000000003,18.337856,-64.719215
2023-11-05 00:00:00,65.926,84.992,984.055,,0.067,0.577,0.8755,18.337856,-64.719215
