time_stamp,humidity,temperature,pressure,voc,pm1.0_atm,pm2.5_atm,pm10.0_atm,latitude,longitude
2023-09-10 00:00:00,100.0,-226.0,488.622,,3.227,5.526,6.256,18.397814,-66.03591
2023-09-17 00:00:00,100.0,-226.0,520.164,,1.3525,2.2835,2.6390000000000002,18.397814,-66.03591
2023-09-24 00:00:00,100.0,-226.0,513.404,,1.6375000000000002,2.9335,3.5545,18.397814,-66.03591
2023-10-01 00:00:00,100.0,-226.0,505.44,,0.9465,2.075,2.6605,18.397814,-66.03591
2023-10-22 00:00:00,100.0,-226.0,506.787,,0.277,0.736,1.0245,18.397814,-66.03591
2023-10-29 00:00:00,100.0,-226.0,520.688,,2.025,4.1545000000000005,5.1635,18.397814,-66.03591
2023-11-05 00:00:00,100.0,-226.0,507.539,,1.471,2.7,3.2495000000000003,18.397814,-66.03591
